"DyadId","ConflictId","Year","Location","GWNoLoc","SideA","GWNoA","SideA2nd","GWNoA2nd","SideB","SideBID","SideB2nd","Incompatibility","TerritoryName","IntensityLevel","TypeOfConflict","rebel_age","origin","origin.name","parent.org.subset","splinter.source","ideology","extraterritorial","rebpolwing","rebpolwinglegal","rebestimate","rebestlow","rebesthigh","rebstrength","centcontrol","strengthcent","mobcap","armsproc","fightcap","terrcont","terrname","effterrcont","conflicttype","transconstsupp","rebextpart","rebpresosts","presname","rebel.support","rtypesup","rsupname","gov.support","gtypesup","gsupname","govextpart","type.of.termination","prevactive","rebpolwing_bin","transconstsupp_bin","rebextpart_bin","rebpresosts_bin","rebel.support_bin","gov.support_bin","govextpart_bin","conflicttype_recode","duration","tot_eth","tot_eth_countries","eth_claim","eth_recruitment","eth_support","excluded","power_sharing","absolute","reg_aut","upgrade","downgrade","maxsize","minsize","new_ep","monoeth","multieth","noneth","new.joiner","new.splinter","new.alliance","new.mono.alliance","new.multi.alliance","splinter","alliance","joiner","originator","DISAP","KILL","POLPRIS","TORT","Amnesty","State","hathaway","ITT","genocide","rummel","massive_repression","executions","killing","additive","latentmean","latentsd","mtnest","Oil","ethfrac","relfrac","country_ethnic","country_excluded","oilpc","oil.pc.exports","pop","realgdp","rgdppc","area","polity2","mediation","cont_interstate","cont_civil","cont_maxint","external_supporters","loot.dia","loot.gem","loot.gold","loot.oil","loot.drugs","lootable","tot.resource.sites","BdBest"
132,"1-187",1997,"Sierra Leone","451","Government of Sierra Leone",451,"","","Kamajors",1386,"Government of Guinea, Government of Nigeria","government","",1,"internationalized",0,"unorganized","Kamajors are traditional hunters",0,0,"Restore Government",0,"no",NA,23500,10000,37000,"parity","yes","moderate","low","moderate","moderate","no",NA,NA,"coup d'etat","no","no","no",".","no",NA,".","no",NA,".","no","low activity",0,0,0,0,0,0,0,0,"coup d'etat",582,1,1,0,1,1,0,1,0,0,NA,NA,0.3,0.3,0,1,0,0,1,0,0,0,0,0,0,1,0,NA,NA,NA,NA,4,5,4,NA,0,NA,NA,NA,1,NA,-1.73700176812829,0.231745126117914,1.70000004768372,0,0.76884651184082,0.539999961853027,4,2,NA,NA,3913.68,4308.6,1100.91,72180,0,0,0,0,-Inf,0,1,0,1,0,0,1,28,661
132,"1-187",1998,"Sierra Leone","451","Government of Sierra Leone",451,"","","Kamajors",1386,"Government of Guinea, Government of Nigeria","government","",1,"internationalized",1,"unorganized","Kamajors are traditional hunters",0,0,"Restore Government",0,"no",NA,23500,10000,37000,"parity","yes","moderate","low","moderate","moderate","no",NA,NA,"coup d'etat","no","no","no",".","no",NA,".","no",NA,".","no","low activity",0,0,0,0,0,0,0,0,"coup d'etat",582,1,1,0,1,1,0,0,0,0,NA,NA,0.3,0.3,0,1,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,5,5,5,NA,0,NA,NA,NA,1,NA,-1.81102890112104,0.240310898832794,1.70000004768372,0,0.76884651184082,0.539999961853027,4,0,NA,NA,3953.71,3668.98,927.99,72180,0,0,0,0,-Inf,0,1,0,1,0,0,1,28,391
148,"1-118",1987,"Uganda","500","Government of Uganda",500,"","","UPA",1334,"","government","",1,"internal",0,"military faction","",1,0,"Economic Grievances",0,"no",NA,5000,3000,7000,"weaker","yes","moderate","low","low","low","no",NA,NA,"civil war","no","no","no","","no",NA,"","no",NA,"","no",NA,1,0,0,0,0,0,0,0,"civil war",394,1,1,0,1,1,1,0,0,0,0,0,0.08,0.08,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,4,4,3,NA,0,0,0,NA,NA,2,-1.5011618114758,0.199073087930924,9.39999866485596,0,0.899465322494507,0.724200010299683,8,5,NA,NA,15891.14,10098.18,635.46,199810,-7,0,0,1,2,0,0,0,0,0,1,1,1,NA
148,"1-118",1988,"Uganda","500","Government of Uganda",500,"","","UPA",1334,"","government","",1,"internal",1,"military faction","",1,0,"Economic Grievances",0,"no",NA,5000,3000,7000,"weaker","yes","moderate","low","low","low","no",NA,NA,"civil war","no","no","no","","no",NA,"","no",NA,"","no",NA,1,0,0,0,0,0,0,0,"civil war",394,1,1,0,1,1,1,0,0,0,0,0,0.08,0.08,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,4,4,3,NA,0,NA,0,NA,NA,2,-1.48149545778326,0.20604828859383,9.39999866485596,0,0.899465322494507,0.724200010299683,8,5,NA,NA,16482.37,10308.63,625.43,199810,-7,0,0,1,2,0,0,0,0,0,1,1,1,NA
148,"1-118",1989,"Uganda","500","Government of Uganda",500,"","","UPA",1334,"","government","",1,"internal",2,"military faction","",1,0,"Economic Grievances",0,"no",NA,2000,2000,2000,"much weaker","yes","moderate","low","low","low","yes","Parts of Northeastern Uganda","low","civil war","no","no","no","","no",NA,"","no",NA,"","no","low activity",1,0,0,0,0,0,0,0,"civil war",1460,1,1,0,1,1,1,0,0,0,0,0,0.08,0.08,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,4,4,4,NA,0,NA,NA,NA,0,2,-1.46090138385572,0.213184826249615,9.39999866485596,0,0.899465322494507,0.724200010299683,8,5,NA,NA,17088.43,10570.32,618.57,199810,-7,0,0,1,2,0,0,0,0,0,1,1,1,453
148,"1-118",1990,"Uganda","500","Government of Uganda",500,"","","UPA",1334,"","government","",1,"internal",3,"military faction","",1,0,"Economic Grievances",0,"no",NA,2000,2000,2000,"much weaker","yes","moderate","low","low","low","yes","Parts of Northeastern Uganda","low","civil war","no","no","no","","no",NA,"","no",NA,"","no","low activity",1,0,0,0,0,0,0,0,"civil war",1460,1,1,0,1,1,1,0,0,0,0,0,0.08,0.08,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,4,4,4,NA,0,NA,NA,NA,1,3,-1.31049626312637,0.213693246481711,9.39999866485596,0,0.899465322494507,0.724200010299683,9,6,NA,NA,17699.72,11132.67,628.97,199810,-7,0,0,2,2,0,0,0,0,0,1,1,1,544
148,"1-118",1991,"Uganda","500","Government of Uganda",500,"","","UPA",1334,"","government","",1,"internal",4,"military faction","",1,0,"Economic Grievances",0,"no",NA,2000,2000,2000,"much weaker","yes","moderate","low","low","low","yes","Parts of Northeastern Uganda","low","civil war","no","no","no","","no",NA,"","no",NA,"","no","low activity",1,0,0,0,0,0,0,0,"civil war",1460,1,1,0,1,1,1,0,0,0,0,0,0.08,0.08,0,1,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,4,4,4,NA,0,NA,NA,NA,1,4,-1.0896985151682,0.21315701755511,9.39999866485596,0,0.899465322494507,0.724200010299683,9,6,NA,NA,18314.7,11447.93,625.07,199810,-7,0,0,2,2,0,0,0,0,0,1,1,1,37
148,"1-118",1992,"Uganda","500","Government of Uganda",500,"","","UPA",1334,"","government","",1,"internal",5,"military faction","",1,0,"Economic Grievances",0,"no",NA,2000,2000,2000,"much weaker","yes","moderate","low","low","low","yes","Parts of Northeastern Uganda","low","civil war","no","no","no","","no",NA,"","no",NA,"","no","low activity",1,0,0,0,0,0,0,0,"civil war",1460,1,1,0,1,1,1,0,0,0,0,0,0.08,0.08,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,2,0,3,3,3,NA,0,NA,NA,NA,0,5,-0.673491747727544,0.20408691344588,9.39999866485596,0,0.899465322494507,0.724200010299683,9,6,NA,NA,18935.73,11853.16,625.97,199810,-7,0,0,2,2,0,0,0,0,0,1,1,1,72
149,"1-118",1986,"Uganda","500","Government of Uganda",500,"","","HSM",1331,"","government","",1,"internal",0,"religious organization","",0,1,"Religious Grievance",0,"no",NA,5000,5000,5000,"much weaker","yes","high","low","low","low","no",NA,NA,"civil war","no","no","no","","no",NA,"","no",NA,"","no","government victory",0,0,0,0,0,0,0,0,"civil war",400,1,1,1,1,1,1,0,0,0,0,0,0.1,0.1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,4,4,3,NA,1,0,1,NA,NA,2,-1.85267459186653,0.199566589770814,9.39999866485596,0,0.899465322494507,0.724200010299683,8,5,NA,NA,15327.72,9395.58,612.98,199810,-7,0,0,1,2,0,0,0,0,0,1,1,1,NA
149,"1-118",1987,"Uganda","500","Government of Uganda",500,"","","HSM",1331,"","government","",2,"internal",1,"religious organization","",0,1,"Religious Grievance",0,"no",NA,5000,5000,5000,"much weaker","yes","high","low","low","low","no",NA,NA,"civil war","no","no","no","","no",NA,"","no",NA,"","no","government victory",0,0,0,0,0,0,0,0,"civil war",400,1,1,1,1,1,1,0,0,0,0,0,0.1,0.1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,4,4,3,NA,0,0,0,NA,NA,2,-1.5011618114758,0.199073087930924,9.39999866485596,0,0.899465322494507,0.724200010299683,8,5,NA,NA,15891.14,10098.18,635.46,199810,-7,0,0,1,2,0,0,0,0,0,1,1,1,NA
151,"1-118",1988,"Uganda","500","Government of Uganda",500,"","","LRA",1336,"","government","",2,"internal",0,"splinter","HSM",1,0,"Religious Grievance",0,"no",NA,4000,1000,6000,"weaker","yes","high","low","moderate","moderate","no",NA,NA,"civil war","no","no","extensive","Sudan",NA,"military","Sudan",NA,"troops","DRC","major",NA,0,0,0,0,1,NA,NA,1,"civil war",4913,1,1,1,1,0,1,0,0,0,0,0,0.1,0.1,0,1,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,4,4,3,NA,0,NA,0,NA,NA,2,-1.48149545778326,0.20604828859383,9.39999866485596,0,0.899465322494507,0.724200010299683,8,5,NA,NA,16482.37,10308.63,625.43,199810,-7,0,0,1,2,0,0,0,0,0,1,1,1,NA
151,"1-118",1989,"Uganda","500","Government of Uganda",500,"","","LRA",1336,"","government","",1,"internal",1,"splinter","HSM",1,0,"Religious Grievance",0,"no",NA,4000,1000,6000,"weaker","yes","high","low","moderate","moderate","no",NA,NA,"civil war","no","no","extensive","Sudan",NA,"military","Sudan",NA,"troops","DRC","major",NA,0,0,0,0,1,NA,NA,1,"civil war",4913,1,1,1,1,0,1,0,0,0,0,0,0.1,0.1,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,4,4,4,NA,0,NA,NA,NA,0,2,-1.46090138385572,0.213184826249615,9.39999866485596,0,0.899465322494507,0.724200010299683,8,5,NA,NA,17088.43,10570.32,618.57,199810,-7,0,0,1,2,0,0,0,0,0,1,1,1,566
151,"1-118",1990,"Uganda","500","Government of Uganda",500,"","","LRA",1336,"","government","",1,"internal",2,"splinter","HSM",1,0,"Religious Grievance",0,"no",NA,4000,1000,6000,"weaker","yes","high","low","moderate","moderate","no",NA,NA,"civil war","no","no","extensive","Sudan",NA,"military","Sudan",NA,"troops","DRC","major",NA,0,0,0,0,1,NA,NA,1,"civil war",4913,1,1,1,1,0,1,0,0,0,0,0,0.1,0.1,0,1,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,4,4,4,NA,0,NA,NA,NA,1,3,-1.31049626312637,0.213693246481711,9.39999866485596,0,0.899465322494507,0.724200010299683,9,6,NA,NA,17699.72,11132.67,628.97,199810,-7,0,0,2,2,0,0,0,0,0,1,1,1,77
151,"1-118",1991,"Uganda","500","Government of Uganda",500,"","","LRA",1336,"","government","",1,"internal",3,"splinter","HSM",1,0,"Religious Grievance",0,"no",NA,4000,1000,6000,"weaker","yes","high","low","moderate","moderate","no",NA,NA,"civil war","no","no","extensive","Sudan",NA,"military","Sudan",NA,"troops","DRC","major",NA,0,0,0,0,1,NA,NA,1,"civil war",4913,1,1,1,1,0,1,0,0,0,0,0,0.1,0.1,0,1,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,4,4,4,NA,0,NA,NA,NA,1,4,-1.0896985151682,0.21315701755511,9.39999866485596,0,0.899465322494507,0.724200010299683,9,6,NA,NA,18314.7,11447.93,625.07,199810,-7,0,0,2,2,0,0,0,0,0,1,1,1,816
151,"1-118",1994,"Uganda","500","Government of Uganda",500,"","","LRA",1336,"","government","",1,"internal",6,"splinter","HSM",1,0,"Religious Grievance",0,"no",NA,4000,1000,6000,"weaker","yes","high","low","moderate","moderate","no",NA,NA,"civil war","no","no","extensive","Sudan",NA,"military","Sudan",NA,"troops","DRC","major",NA,0,0,0,0,1,NA,NA,1,"civil war",4913,1,1,1,1,0,1,0,0,0,0,0,0.1,0.1,0,1,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,3,3,3,NA,0,NA,NA,NA,0,3,-0.520115618693824,0.200141079791041,9.39999866485596,0,0.899465322494507,0.724200010299683,9,6,NA,0.0176497965974947,20193.43,16408.46,812.56,199810,-4,0,0,2,2,2,0,0,0,0,1,1,1,149
151,"1-118",1995,"Uganda","500","Government of Uganda",500,"","","LRA",1336,"","government","",1,"internal",7,"splinter","HSM",1,0,"Religious Grievance",0,"no",NA,4000,1000,6000,"weaker","yes","high","low","moderate","moderate","no",NA,NA,"civil war","no","no","extensive","Sudan",NA,"military","Sudan",NA,"troops","DRC","major",NA,0,0,0,0,1,NA,NA,1,"civil war",4913,1,1,1,1,0,1,0,0,0,0,0,0.1,0.1,0,1,0,0,0,0,0,0,0,1,0,0,0,2,1,1,0,3,4,3,4,0,NA,NA,NA,0,4,-0.622136783668393,0.203422825639847,9.39999866485596,0,0.899465322494507,0.724200010299683,9,6,NA,0.0884896033324271,20831.07,16723.58,802.82,199810,-4,0,0,1,2,2,0,0,0,0,1,1,1,295
151,"1-118",1996,"Uganda","500","Government of Uganda",500,"","","LRA",1336,"","government","",1,"internal",8,"splinter","HSM",1,0,"Religious Grievance",0,"no",NA,4000,1000,6000,"weaker","yes","high","low","moderate","moderate","no",NA,NA,"civil war","no","no","extensive","Sudan",NA,"military","Sudan",NA,"troops","DRC","major",NA,0,0,0,0,1,NA,NA,1,"civil war",4913,1,1,1,1,0,1,0,0,0,0,0,0.1,0.1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,4,3,3,5,0,NA,NA,NA,0,2,-0.709169522127158,0.202626845808174,9.39999866485596,0,0.899465322494507,0.724200010299683,9,6,NA,0.00855224134962302,21473.59,16576.59,771.95,199810,-4,0,0,3,2,2,0,0,0,0,1,1,1,659
151,"1-118",1997,"Uganda","500","Government of Uganda",500,"","","LRA",1336,"","government","",1,"internal",9,"splinter","HSM",1,0,"Religious Grievance",0,"no",NA,4000,1000,6000,"weaker","yes","high","low","moderate","moderate","no",NA,NA,"civil war","no","no","extensive","Sudan",NA,"military","Sudan",NA,"troops","DRC","major",NA,0,0,0,0,1,NA,NA,1,"civil war",4913,1,1,1,1,0,1,0,0,0,0,0,0.1,0.1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,4,3,3,5,0,NA,NA,NA,0,3,-0.647300575697909,0.207422975791494,9.39999866485596,0,0.899465322494507,0.724200010299683,9,6,NA,0.0079540441668626,22123.18,17577.35,794.52,199810,-4,0,0,3,2,2,0,0,0,0,1,1,1,502
151,"1-118",1998,"Uganda","500","Government of Uganda",500,"","","LRA",1336,"","government","",1,"internal",10,"splinter","HSM",1,0,"Religious Grievance",0,"no",NA,4000,1000,6000,"weaker","yes","high","low","moderate","moderate","no",NA,NA,"civil war","no","no","extensive","Sudan",NA,"military","Sudan",NA,"troops","DRC","major",NA,0,0,0,0,1,NA,NA,1,"civil war",4913,1,1,1,1,0,1,0,0,0,0,0,0.1,0.1,0,1,0,0,0,0,0,0,0,1,0,0,0,2,2,1,0,4,3,3,6,0,NA,NA,NA,0,5,-0.543363509133384,0.209749538679333,9.39999866485596,0,0.899465322494507,0.724200010299683,9,6,NA,2.35432560901749,22788.84,19389.11,850.82,199810,-4,0,0,3,2,2,0,0,0,0,1,1,1,549
151,"1-118",2000,"Uganda","500","Government of Uganda",500,"","","LRA",1336,"","government","",1,"internal",12,"splinter","HSM",1,0,"Religious Grievance",0,"no",NA,4000,1000,6000,"weaker","yes","high","low","moderate","moderate","no",NA,NA,"civil war","no","no","extensive","Sudan",NA,"military","Sudan",NA,"troops","DRC","major",NA,0,0,0,0,1,NA,NA,1,"civil war",4913,1,1,1,1,0,1,0,0,0,0,0,0.1,0.1,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,4,3,NA,NA,0,NA,NA,NA,0,2,-0.669853666361037,0.214116445238243,9.39999866485596,NA,0.899465322494507,NA,9,6,NA,5.68657315142093,24213.12,21382.34,883.09,199810,-4,0,0,3,2,2,0,0,0,0,1,1,1,164
151,"1-118",2001,"Uganda","500","Government of Uganda",500,"","","LRA",1336,"","government","",1,"internal",13,"splinter","HSM",1,0,"Religious Grievance",0,"no",NA,4000,1000,6000,"weaker","yes","high","low","moderate","moderate","no",NA,NA,"civil war","no","no","extensive","Sudan","no",NA,"",NA,"troops","DRC","major",NA,1,0,0,0,1,0,NA,1,"civil war",3796,1,1,1,1,0,1,0,0,0,0,0,0.1,0.1,0,1,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,4,3,NA,3,0,NA,NA,NA,0,3,-0.695041351341329,0.21418692729252,9.39999866485596,NA,0.899465322494507,NA,9,6,NA,2.90453144780891,24984.18,22813.52,913.12,199810,-4,0,0,3,2,2,0,0,0,0,1,1,1,110
151,"1-118",2002,"Uganda","500","Government of Uganda",500,"","","LRA",1336,"","government","",2,"internal",14,"splinter","HSM",1,0,"Religious Grievance",0,"no",NA,4000,1000,6000,"weaker","yes","high","low","moderate","moderate","no",NA,NA,"civil war","no","no","extensive","Sudan","no",NA,"",NA,"troops","DRC","major",NA,1,0,0,0,1,0,NA,1,"civil war",3796,1,1,1,1,0,1,0,0,0,0,0,0.1,0.1,0,1,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,4,4,NA,5,0,NA,NA,NA,0,3,-0.871111364215778,0.216910220013128,9.39999866485596,NA,0.899465322494507,NA,9,6,NA,4.20005281811852,25794.4,24148.31,936.18,199810,-4,0,0,2,2,0,0,0,0,0,1,1,1,1010
151,"1-118",2003,"Uganda","500","Government of Uganda",500,"","","LRA",1336,"","government","",1,"internal",15,"splinter","HSM",1,0,"Religious Grievance",0,"no",NA,4000,1000,6000,"weaker","yes","high","low","moderate","moderate","no",NA,NA,"civil war","no","no","extensive","Sudan","no",NA,"",NA,"troops","DRC","major",NA,1,0,0,0,1,0,NA,1,"civil war",3796,1,1,1,1,0,1,0,0,0,0,0,0.1,0.1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,4,4,NA,5,0,NA,NA,NA,0,2,-0.984816080777337,0.2198227359151,9.39999866485596,NA,0.899465322494507,NA,9,6,NA,3.21494944143506,26641.63,25576.7,960.03,199810,-4,0,0,1,2,0,0,0,0,0,1,1,1,642
151,"1-118",2004,"Uganda","500","Government of Uganda",500,"","","LRA",1336,"","government","",2,"internal",16,"splinter","HSM",1,0,"Religious Grievance",0,"no",NA,4000,1000,6000,"weaker","yes","high","low","moderate","moderate","no",NA,NA,"civil war","no","no","extensive","Sudan","no",NA,"",NA,"troops","DRC","major",NA,1,0,0,0,1,0,NA,1,"civil war",3796,1,1,1,1,0,1,0,0,0,0,0,0.1,0.1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,4,4,NA,2,0,NA,NA,NA,0,2,-1.05203832714314,0.222124675754033,9.39999866485596,NA,0.899465322494507,NA,9,6,NA,2.41646264197096,27521.63,27093.36,984.44,199810,-4,0,0,1,2,0,0,0,0,0,1,1,1,1610
151,"1-118",2005,"Uganda","500","Government of Uganda",500,"Government of Sudan","625","LRA",1336,"","government","",1,"internationalized",17,"splinter","HSM",1,0,"Religious Grievance",0,"no",NA,4000,1000,6000,"weaker","yes","high","low","moderate","moderate","no",NA,NA,"civil war","no","no","extensive","Sudan","no",NA,"",NA,"troops","DRC","major",NA,1,0,0,0,1,0,NA,1,"civil war",3796,1,1,1,1,0,1,0,0,0,0,0,0.1,0.1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,4,5,NA,5,0,NA,NA,NA,0,2,-1.16079960562612,0.231155859753687,9.39999866485596,NA,0.899465322494507,NA,9,6,NA,1.86108194587155,28431.2,29677.49,1043.84,199810,-1,0,0,1,1,2,0,0,0,0,1,1,1,695
151,"1-118",2006,"Uganda","500","Government of Uganda",500,"","","LRA",1336,"","government","",1,"internal",18,"splinter","HSM",1,0,"Religious Grievance",0,"no",NA,4000,1000,6000,"weaker","yes","high","low","moderate","moderate","no",NA,NA,"civil war","no","no","extensive","Sudan","no",NA,"",NA,"troops","DRC","major",NA,1,0,0,0,1,0,NA,1,"civil war",3796,1,1,1,1,0,1,0,0,0,0,0,0.1,0.1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,4,NA,NA,0,NA,NA,NA,0,1,-1.0649453813967,0.227466198408333,9.39999866485596,NA,0.899465322494507,NA,9,6,NA,5.02841632468321,29370.25,31002.68,1055.58,199810,-1,1,0,2,2,0,0,0,0,0,1,1,1,221
151,"1-118",2008,"Uganda","500","Government of Uganda",500,"Government of DR Congo (Zaire) , Government of Sudan","490, 625","LRA",1336,"","government","",1,"internationalized",20,"splinter","HSM",1,0,"Religious Grievance",0,"no",NA,4000,1000,6000,"weaker","yes","high","low","moderate","moderate","no",NA,NA,"civil war","no","no","extensive","Sudan","no",NA,"",NA,"troops","DRC","major",NA,1,0,0,0,1,0,NA,1,"civil war",3796,1,1,1,1,0,1,0,0,0,0,0,0.1,0.1,0,1,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,3,4,NA,NA,0,NA,NA,NA,0,3,-0.66885017709497,0.219275640795409,9.39999866485596,NA,0.899465322494507,NA,9,6,NA,1.28009044150764,31339.39,34356.56,1096.27,199810,-1,1,0,3,1,0,0,0,0,0,1,1,1,53
151,"1-118",2009,"Uganda","500","Government of Uganda",500,"Government of Central African Republic, Government of DR Congo (Zaire) , Government of Sudan","482, 490, 625","LRA",1336,"","government","",1,"internationalized",21,"splinter","HSM",1,0,"Religious Grievance",0,"no",NA,4000,1000,6000,"weaker","yes","high","low","moderate","moderate","no",NA,NA,"civil war","no","no","extensive","Sudan","no",NA,"",NA,"troops","DRC","major",NA,1,0,0,0,1,0,NA,1,"civil war",3796,1,1,1,1,0,1,0,0,0,0,0,0.1,0.1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,3,4,NA,NA,0,NA,NA,NA,0,2,-0.648565378001188,0.219701470278755,9.39999866485596,NA,0.899465322494507,NA,9,6,NA,1.37508645415348,32367.91,38177.18,1179.48,199810,-1,0,0,2,2,2,0,0,0,0,1,1,1,238
151,"1-118",2010,"Uganda","500","Government of Uganda",500,"Government of Central African Republic, Government of DR Congo (Zaire) , Government of Sudan","482, 490, 625","LRA",1336,"","government","",1,"internationalized",22,"splinter","HSM",1,0,"Religious Grievance",0,"no",NA,4000,1000,6000,"weaker","yes","high","low","moderate","moderate","no",NA,NA,"civil war","no","no","extensive","Sudan","no",NA,"",NA,"troops","DRC","major",NA,1,0,0,0,1,0,NA,1,"civil war",3796,1,1,1,1,0,1,0,0,0,0,0,0.1,0.1,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,3,4,NA,NA,0,NA,NA,NA,0,2,-0.622798372753202,0.224982565585717,9.39999866485596,NA,0.899465322494507,NA,9,6,NA,1.2099928325066,33424.68,39920.13,1194.33,200520,-1,0,0,2,2,0,0,0,0,0,1,1,1,51
151,"1-118",2011,"Uganda","500","Government of Uganda",500,"Government of Central African Republic, Government of DR Congo (Zaire) , Government of South Sudan, Government of Sudan","482, 490, 626, 625","LRA",1336,"","government","",1,"internationalized",23,"splinter","HSM",1,0,"Religious Grievance",0,"no",NA,4000,1000,6000,"weaker","yes","high","low","moderate","moderate","no",NA,NA,"civil war","no","no","extensive","Sudan","no",NA,"",NA,"troops","DRC","major",NA,1,0,0,0,1,0,NA,1,"civil war",3796,1,1,1,1,0,1,0,0,0,0,0,0.1,0.1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,3,4,NA,NA,0,NA,NA,NA,0,2,-0.542787650642287,0.226294013118206,9.39999866485596,NA,0.899465322494507,NA,9,6,NA,5.7729999324912,34509.21,40897.89,1185.13,200520,-1,0,0,5,2,0,0,0,0,0,1,1,1,64
151,"1-118",2013,"Uganda","500","Government of Uganda",500,"Government of Central African Republic, Government of DR Congo (Zaire) , Government of South Sudan","482, 490, 626","LRA",1336,"","government","",1,"internationalized",25,"splinter","HSM",1,0,"Religious Grievance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,1,0,0,0,0,0,0.1,0.1,0,1,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,3,NA,NA,0,NA,NA,NA,0,NA,-0.282381617913252,0.321045961322611,9.39999866485596,NA,0.899465322494507,NA,9,6,NA,1.07314611539985,NA,NA,NA,200520,-1,0,0,3,2,0,0,0,0,0,1,1,1,47
151,"1-118",2014,"Uganda","500","Government of Uganda",500,"Government of DR Congo (Zaire) , Government of South Sudan","490, 626","LRA",1336,"","government","",1,"internationalized",26,"splinter","HSM",1,0,"Religious Grievance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.39999866485596,NA,0.899465322494507,NA,NA,NA,NA,2.11409952189686,NA,NA,NA,200520,-1,0,0,3,2,0,0,0,0,0,1,1,1,29
152,"1-118",1996,"Uganda","500","Government of Uganda",500,"","","WNBF",1338,"","government","",1,"internal",0,"civilian gov","",0,1,"Regime Change",0,"no",NA,NA,NA,NA,"much weaker","yes",NA,"low","low","low","no",NA,NA,"civil war","no","no","extensive","Sudan; DR Congo","no",NA,"","no",NA,"","major","low activity",0,0,0,0,1,0,0,1,"civil war",244,1,1,1,1,0,1,0,0,0,0,0,0.079,0.079,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,4,3,3,5,0,NA,NA,NA,0,2,-0.709169522127158,0.202626845808174,9.39999866485596,0,0.899465322494507,0.724200010299683,9,6,NA,0.00855224134962302,21473.59,16576.59,771.95,199810,-4,0,0,3,2,2,0,0,0,0,1,1,1,198
153,"1-118",1996,"Uganda","500","Government of Uganda",500,"","","ADF",1337,"","government","",1,"internal",0,"alliance","Rwenzori Separatists; NALU; Tabliq Muslim Militias",0,0,"None",0,"no",NA,1500,1500,1500,"weaker",NA,NA,"low","moderate","moderate","no",NA,NA,"civil war","no","major","extensive","Sudan; DR Congo","no",NA,"",NA,"military","DRC","major","low activity",0,0,0,1,1,0,NA,1,"civil war",2239,2,1,0,0,0,1,1,0,0,0,0,0.141,0.079,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,4,3,3,5,0,NA,NA,NA,0,2,-0.709169522127158,0.202626845808174,9.39999866485596,0,0.899465322494507,0.724200010299683,9,6,NA,0.00855224134962302,21473.59,16576.59,771.95,199810,-4,0,0,3,2,2,0,0,0,0,1,1,1,383
