"SideBID","DyadId","ConflictId","Year","Location","GWNoLoc","SideA","GWNoA","SideA2nd","GWNoA2nd","SideB","SideB2nd","Incompatibility","TerritoryName","IntensityLevel","TypeOfConflict","rebel_age","origin","origin.name","parent.org.subset","splinter.source","ideology","delete","extraterritorial","rebpolwing","rebpolwinglegal","rebestimate","rebestlow","rebesthigh","rebstrength","centcontrol","strengthcent","mobcap","armsproc","fightcap","terrcont","terrname","effterrcont","conflicttype","transconstsupp","rebextpart","rebpresosts","presname","rebel.support","rtypesup","rsupname","gov.support","gtypesup","gsupname","govextpart","type.of.termination","prevactive","rebpolwing_bin","transconstsupp_bin","rebextpart_bin","rebpresosts_bin","rebel.support_bin","gov.support_bin","govextpart_bin","conflicttype_recode","duration","tot_eth","tot_eth_countries","eth_claim","eth_recruitment","eth_support","excluded","power_sharing","absolute","reg_aut","upgrade","downgrade","maxsize","minsize","monoeth","multieth","noneth","lag_year","new.ep1","new.joiner","new.splinter","new.alliance","new.mono.alliance","new.multi.alliance","splinter","alliance","joiner","originator","DISAP","KILL","POLPRIS","TORT","Amnesty","State","hathaway","ITT","genocide","rummel","massive_repression","executions","killing","additive","latentmean","latentsd","mtnest","Oil","ethfrac","relfrac","country_ethnic","country_excluded","oilpc","oil.pc.exports","pop","realgdp","rgdppc","area","polity2","mediation","cont_interstate","cont_civil","cont_maxint","external_supporters","loot.dia","loot.gem","loot.gold","loot.oil","loot.drugs","lootable","tot.resource.sites","BdBest"
1144,422,"1-137",1993,"Afghanistan","700","Government of Afghanistan",700,"","","Junbish-i Milli-yi Islami","","government","",1,"internal",0,"political organization","Dostum's Militia",0,0,"Ethnic Grievances",NA,0,"explicit link","no",65000,65000,65000,"parity","yes","moderate","moderate","moderate","moderate","yes","Parts of northern Afghanistan around Mazar-i-Sharif","moderate","civil war","no","no","no",NA,NA,"military","Uzbekistan, Pakistan, Iran",NA,"military","Saudi Arabia, India","no","low activity",0,1,0,0,0,NA,NA,0,"civil war",1028,1,1,0,1,0,0,1,0,1,1,0,0.113,0.113,1,0,0,1995,0,1,0,0,0,0,0,0,1,0,NA,NA,NA,NA,4,5,5,NA,0,NA,NA,NA,0,NA,-1.85417806630868,0.235268529919944,65.6000061035156,0,0.658280968666077,0.271799981594086,12,8,NA,NA,17322,11410.25,658.71,652860,0,0,0,3,2,1,0,1,0,1,1,1,20,85
1146,327,"1-137",1995,"Afghanistan","700","Government of Afghanistan",700,"","","Taleban","","government","",2,"internal",0,"religious organization","Taleban",0,0,"Islamist",NA,0,"no",NA,25000,25000,25000,"parity","yes","high","moderate","moderate","high","yes","Parts of southern Afghanistan","moderate","civil war",NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,"rebel victory",0,0,NA,NA,NA,NA,NA,NA,"civil war",605,1,1,1,1,1,0,1,0,1,0,0,0.41,0.41,1,0,0,NA,NA,NA,0,0,0,0,0,0,0,1,NA,NA,NA,NA,5,5,4,NA,0,NA,NA,NA,0,NA,-1.87103035770196,0.236250348295015,65.6000061035156,0,0.658280968666077,0.271799981594086,12,8,NA,NA,19661,13930.46,708.53,652860,0,0,0,2,1,0,0,1,0,1,1,1,20,4270
1147,423,"1-137",1996,"Afghanistan","700","Government of Afghanistan",700,"","","UIFSA","","government","",1,"internal",0,"alliance","Junbish, Hizb-I Islami",0,0,"Restore Government",NA,0,"no",NA,115000,115000,115000,"weaker","yes","moderate","moderate","low","low","yes","Parts of northern Afghanistan","moderate","civil war","no","no","some","Tajikistan, others",NA,"military","Iran; Russia; Uzbekistan",NA,"non-military","Pakistan","alleged","rebel victory",0,0,0,0,1,NA,NA,1,"civil war",1856,4,1,3,4,3,1,3,0,4,0,0,0.41,0.11,0,1,0,1995,0,0,0,1,0,1,0,1,0,0,0,0,0,0,4,5,5,1,0,NA,NA,NA,0,0,-1.91340627996097,0.231559106761447,65.6000061035156,0,0.658280968666077,0.271799981594086,12,8,NA,NA,20883,15200.88,727.91,652860,-7,0,0,3,2,4,0,1,0,1,1,1,20,941
1148,515,"1-139",1979,"India","750","Government of India",750,"","","TNV","","territory","Tripura",1,"internal",0,"militia","Tripura Sena",0,1,"Secessionist",NA,0,"no",NA,200,200,450,"much weaker","yes","moderate","low","low","low","no",NA,NA,"secessionist conflict","no","no","some","Bangladesh","no",NA,"","no",NA,"","no","government victory",0,0,0,0,1,0,0,0,"identity",3322,1,1,1,1,0,1,0,0,0,0,0,0.001,0.001,1,0,0,2003,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,3,2,NA,NA,0,1,1,0,NA,NA,-1.67712278073961,0.22368482282289,12.9000005722046,0,0.886478185653687,0.33840000629425,20,6,337.393109984169,0.280575449775995,683857.31,758877.13,1109.7,2973190,8,0,1,6,2,1,1,1,1,1,1,1,123,NA
1149,262,"1-139",1992,"India","750","Government of India",750,"","","ATTF","","territory","Tripura",1,"internal",0,"splinter","TNV",1,0,"Secessionist",NA,0,"acknowledged link","yes",800,150,1500,"much weaker","no",NA,"low","low","low","no",NA,NA,"secessionist conflict","no","no","extensive","Bangladesh","alleged","military","Pakistan","no",NA,"","no","peace agreement",0,1,0,0,1,1,0,0,"identity",315,1,1,1,1,0,1,0,0,1,0,0,0.001,0.001,1,0,0,NA,NA,0,1,0,0,0,1,0,0,0,0,0,0,0,5,4,4,NA,0,NA,NA,NA,0,0,-1.74282218061483,0.219561830027461,12.9000005722046,0,0.886478185653687,0.33840000629425,20,6,289.612006128174,2.81294373585872,910064.58,1152434.13,1266.32,2973190,8,0,0,4,2,0,1,1,1,1,1,1,123,29
1150,269,"1-139",1997,"India","750","Government of India",750,"","","NLFT","","territory","Tripura",1,"internal",0,"splinter","TNV",1,1,"Secessionist",NA,0,"alleged link","yes",900,200,1600,"much weaker","yes","low","low","low","low","no",NA,NA,"secessionist conflict","no","no","extensive","Bangladesh","alleged","military","Pakistan","no",NA,"","no","low activity",0,1,0,0,1,1,0,0,"identity",4109,1,1,1,1,1,1,0,0,1,0,0,0.001,0.001,1,0,0,1997,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4,4,4,6,0,NA,NA,NA,0,0,-1.5276507584279,0.214490278924525,12.9000005722046,0,0.886478185653687,0.33840000629425,20,6,379.595675108263,1.14808375467515,1000558.14,1610523.25,1609.62,2973190,9,0,0,4,1,2,1,1,1,1,1,1,123,40
1151,246,"1-143",1979,"Iran","630","Government of Iran",630,"","","MEK","","government","",1,"internal",0,"political organization","Liberation Movement",0,0,"Islamist",NA,0,"explicit link","yes",4500,4500,15000,"much weaker","yes","moderate","low","moderate","low","no",NA,NA,NA,"no","no","extensive","Iraq",NA,"military","Iraq","no",NA,"","no","low activity",0,1,0,0,1,NA,0,0,NA,1460,1,1,0,1,0,0,1,0,0,0,0,0.51,0.51,1,0,0,NA,NA,NA,0,0,0,0,0,0,0,1,NA,NA,NA,NA,3,4,NA,NA,0,1,0,1,NA,NA,-1.80481079771042,0.216496486296086,38.3000030517578,1,0.756581664085388,0.197799980640411,11,9,77292.4929177589,NA,37237.31,228101.88,6125.63,1628760,0,0,1,2,2,0,0,0,1,1,1,1,22,NA
1152,459,"1-143",2005,"Iran","630","Government of Iran",630,"","","PJAK","","government","",1,"internal",0,"political organization","PKK",0,0,"Secessionist",NA,0,"explicit link","no",1500,1500,1500,"much weaker","yes","high","low","low","low","no",NA,NA,"civil war","explicit","minor","no",NA,NA,"military","Turkey","no",NA,NA,"no","low activity",0,1,1,1,0,NA,0,0,"civil war",2555,1,1,1,1,0,1,0,0,0,0,0,0.08,0.08,1,0,0,2001,1,0,0,0,0,0,0,0,0,1,1,0,0,0,3,4,NA,4,0,NA,NA,NA,0,1,-0.975759023518956,0.226225805308904,NA,NA,NA,NA,11,9,97627.5524146938,82.6110544941012,69732.01,707534.31,10146.48,1628760,-6,0,0,5,2,1,0,0,1,1,1,1,22,28
1153,640,"1-143",2006,"Iran","630","Government of Iran",630,"","","Jondullah","","government","",1,"internal",0,"splinter","Baluchi Autonomist Movement",1,0,"Ethnic Grievances",NA,0,"no",NA,NA,NA,NA,"much weaker","yes","moderate","low","low","low","no",NA,NA,"civil war","no","no","no",NA,"alleged","non-military","United States","no",NA,NA,"no","low activity",0,0,0,0,0,1,0,0,"civil war",1460,1,1,1,1,0,1,0,0,0,0,0,0.02,0.02,1,0,0,2011,0,0,1,0,0,0,1,0,0,0,NA,0,0,0,4,4,NA,NA,0,NA,NA,NA,0,NA,-1.12241151901136,0.232702265009831,NA,NA,NA,NA,11,9,116787.470901946,82.793510425791,70582.09,744798.25,10552.23,1628760,-6,0,0,4,2,0,0,0,1,1,1,1,22,26
1154,546,"1-144",1979,"Iran","630","Government of Iran",630,"","","APCO","","territory","Arabistan",1,"internal",0,"political organization","",0,0,"Autonomy",NA,0,"no",NA,NA,NA,NA,"weaker","yes","moderate","low","low","low","no",NA,NA,"autonomy conflict","tacit","no","extensive","UK; Iraq",NA,"endorsement; alleged military","Iraq","no",NA,"","no","low activity",0,0,1,0,1,NA,0,0,"identity",455,1,1,1,1,1,1,0,0,0,0,0,0.03,0.03,1,0,0,NA,NA,NA,0,0,0,0,0,0,0,1,NA,NA,NA,NA,3,4,NA,NA,0,1,0,1,NA,NA,-1.80481079771042,0.216496486296086,38.3000030517578,1,0.756581664085388,0.197799980640411,11,9,77292.4929177589,NA,37237.31,228101.88,6125.63,1628760,0,0,1,2,2,1,0,0,1,1,1,1,22,NA
1155,548,"1-145",1979,"Saudi Arabia","670","Government of Saudi Arabia",670,"","","JSM","","government","",1,"internal",0,"religious organization","",0,0,"Religious Grievance",NA,0,"no",NA,500,500,500,"weaker","yes","high",NA,NA,NA,"yes","Grand Mosque in Mecca","high","islamist",NA,NA,NA,NA,"no",NA,NA,NA,"military","France",NA,"government victory",0,0,NA,NA,NA,0,NA,NA,"islamist",41,1,1,0,1,0,0,1,0,0,0,0,0.36,0.36,1,0,0,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,0,0,0,0,NA,NA,-0.106998934129965,0.260708800531394,11.5000009536743,1,0.0585795044898987,0.133199989795685,4,2,926798.474906056,99.0978033042117,9217.02,450278.94,48852.99,2149690,-10,0,1,2,1,0,0,0,1,1,0,1,12,NA
1156,366,"1-147",1978,"Spain","230","Government of Spain",230,"","","ETA","","territory","Basque",1,"internal",0,"political organization","Ekin",0,0,"Secessionist",NA,0,"explicit link","yes",550,50,3000,"much weaker","yes","high","low","low","low","no",NA,NA,"secessionist conflict","tacit","no","some","France","no",NA,"",NA,"non-military","France","no","low activity",0,1,1,0,1,0,NA,0,"identity",1531,1,1,1,1,0,1,0,0,0,0,0,0.054,0.054,1,0,0,NA,NA,NA,0,0,0,0,0,0,0,1,NA,NA,NA,NA,2,1,NA,NA,0,0,0,0,NA,NA,0.393784897334741,0.242720589410343,21.6000003814697,0,0.435880899429321,0.0774000287055969,5,2,115.480435539885,2.51530808912222,36862.66,465321.53,12623.11,499530,9,0,0,1,1,3,0,0,1,1,0,1,13,NA
1157,325,"1-152",1982,"India","750","Government of India",750,"","","PLA","","territory","Manipur",1,"internal",0,"sponsorship","",0,0,"Secessionist",NA,0,"no",NA,550,500,600,"much weaker","yes","moderate","low","low","low","no",NA,NA,"secessionist conflict","no","no","extensive","Burma; Bangladesh ","alleged","military","Bangladesh; Pakistan","no",NA,"","no","low activity",0,0,0,0,1,1,0,0,"identity",2345,1,1,1,1,1,1,0,0,1,0,0,0.002,0.002,1,0,0,NA,NA,NA,0,0,0,0,0,0,0,1,2,0,0,0,4,3,NA,NA,0,1,1,0,NA,2,-1.71003555423826,0.20525778557878,12.9000005722046,0,0.886478185653687,0.33840000629425,20,6,413.97416147916,14.8137637678991,733151.77,755598.19,1030.62,2973190,8,0,0,6,2,0,1,1,1,1,1,1,123,NA
1158,336,"1-152",1993,"India","750","Government of India",750,"","","UNLF","","territory","Manipur",1,"internal",0,"alliance","",0,1,"Secessionist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,0,0,0,1,NA,NA,0,1,0,0,0,0,0,0,5,5,4,NA,0,NA,NA,NA,1,0,-1.90143471021326,0.228216986209885,12.9000005722046,0,0.886478185653687,0.33840000629425,20,6,262.854890053601,2.23250264146233,928226.05,1225224.88,1319.96,2973190,8,0,0,1,1,0,1,1,1,1,1,1,123,25
1159,788,"1-263",1997,"India","750","Government of India",750,"","","KNF","","territory","Kukiland",1,"internal",0,"sponsorship","",0,0,"Secessionist",NA,0,"no",NA,300,300,300,"much weaker","yes","moderate","low","low","low","no",NA,NA,"secessionist conflict","no","no","extensive","Burma","no",NA,"","no",NA,"","no","low activity",0,0,0,0,1,0,0,0,"identity",171,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,1,NA,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,4,4,4,6,0,NA,NA,NA,0,0,-1.5276507584279,0.214490278924525,12.9000005722046,0,0.886478185653687,0.33840000629425,20,6,379.595675108263,1.14808375467515,1000558.14,1610523.25,1609.62,2973190,9,0,0,4,1,1,1,1,1,1,1,1,123,63
1160,764,"1-152",2008,"India","750","Government of India",750,"","","KCP","","territory","Manipur",1,"internal",0,"splinter","PREPAK",1,0,"Secessionist; Communist",NA,0,"no",NA,285,100,370,"much weaker","yes","moderate","low","low","low","no",NA,NA,"secessionist conflict","no","no","no",NA,"no",NA,NA,NA,"non-military","Myanmar","no","low activity",0,0,0,0,0,0,NA,0,"identity",730,1,1,1,1,0,1,0,0,1,0,0,0.002,0.002,1,0,0,2009,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4,4,NA,NA,0,NA,NA,NA,0,0,-1.28312079906206,0.226739742210897,NA,NA,NA,NA,20,6,1596.50658277383,17.7100786693056,1190863.68,3705035,3111.22,2973190,9,0,0,5,2,0,1,1,1,1,1,1,123,63
1161,766,"1-152",2008,"India","750","Government of India",750,"","","PREPAK","","territory","Manipur",1,"internal",0,"political organization","",0,1,"Secessionist",NA,0,"no",NA,450,200,700,"much weaker","yes","moderate","low","low","low","no",NA,NA,"secessionist conflict","no","no","no",NA,"no",NA,NA,NA,"non-military","Myanmar","no","low activity",0,0,0,0,0,0,NA,0,"identity",730,1,1,1,1,0,1,0,0,1,0,0,0.002,0.002,1,0,0,2009,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,4,NA,NA,0,NA,NA,NA,0,0,-1.28312079906206,0.226739742210897,NA,NA,NA,NA,20,6,1596.50658277383,17.7100786693056,1190863.68,3705035,3111.22,2973190,9,0,0,5,2,0,1,1,1,1,1,1,123,36
1163,243,"1-157",1984,"Sri Lanka","780","Government of Sri Lanka",780,"","","LTTE","","territory","Eelam",1,"internal",0,"militia","TNT",0,0,"Secessionist",NA,0,"no",NA,6000,2000,10000,"weaker","yes","high","moderate","low","low","yes","Jaffna Peninsula","moderate","secessionist conflict","explicit","major","extensive","India",NA,"military","India/Tamil Nadhu","no",NA,"","no",NA,0,0,1,1,1,NA,0,0,"identity",2393,1,1,1,1,0,1,0,0,1,0,0,0.11,0.11,1,0,0,NA,NA,0,0,0,0,0,0,0,0,1,1,0,0,0,5,4,NA,NA,0,1,1,NA,NA,1,-1.97918183740098,0.205981367177376,7.30000019073486,0,0.467041432857513,0.476199984550476,4,3,0,8.79149335064909,15986.02,33062.04,2068.18,62710,5,1,NA,NA,NA,1,0,1,0,0,0,1,54,NA
1164,526,"1-157",1984,"Sri Lanka","780","Government of Sri Lanka",780,"","","TELO","","territory","Eelam",1,"internal",0,"political organization","",0,0,"Secessionist",NA,0,"no",NA,NA,NA,NA,"much weaker","yes",NA,"low","low","low","no",NA,NA,"secessionist conflict","explicit",NA,NA,"","no",NA,"","no",NA,"","no","low activity",0,0,1,NA,NA,0,0,0,"identity",406,1,1,1,1,0,1,0,0,1,0,0,0.11,0.11,1,0,0,2009,0,1,0,0,0,0,0,0,1,0,1,0,0,0,5,4,NA,NA,0,1,1,NA,NA,1,-1.97918183740098,0.205981367177376,7.30000019073486,0,0.467041432857513,0.476199984550476,4,3,0,8.79149335064909,15986.02,33062.04,2068.18,62710,5,1,NA,NA,NA,1,0,1,0,0,0,1,54,NA
1165,687,"1-157",1985,"Sri Lanka","780","Government of Sri Lanka",780,"","","EPRLF","","territory","Eelam",1,"internal",0,"splinter","EROS",1,0,"Secessionist",NA,0,"explicit link","no",NA,NA,NA,"much weaker",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,"no",NA,NA,NA,"low activity",0,1,NA,NA,NA,0,0,NA,NA,241,1,1,1,1,0,1,0,0,1,0,0,0.11,0.11,1,0,0,1985,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5,4,3,NA,0,1,1,NA,NA,0,-2.03762658485259,0.206895560986015,7.30000019073486,0,0.467041432857513,0.476199984550476,4,2,0,8.99847179450423,16210.47,37652.88,2322.75,62710,5,1,NA,NA,NA,1,0,1,0,0,0,1,54,NA
1166,333,"1-159",1984,"Turkey","640","Government of Turkey",640,"","","PKK","","territory","Kurdistan",1,"internal",0,"political organization","",0,0,"Irredentist",NA,0,"alleged link","yes",10000,300,12000,"weaker","yes","moderate","low","low","low","no",NA,NA,"secessionist conflict","explicit","major","extensive","Syria; Iran; Iraq; Greece",NA,"military","Syria; Greece; Iran",NA,"military","USA","no",NA,0,1,1,1,1,NA,NA,0,"identity",9999,1,1,1,1,1,1,0,0,0,0,0,0.18,0.18,1,0,0,NA,NA,NA,0,0,0,0,0,0,0,1,2,2,0,0,3,3,NA,NA,0,1,0,NA,NA,4,-1.13097216836551,0.204633954112233,71.3000030517578,0,0.25491327047348,0.211199998855591,3,2,434.355811995316,5.70405305893068,48360.68,366181.22,7571.88,769630,7,0,1,3,2,2,0,1,1,1,1,1,17,NA
1167,564,"1-164",1986,"South Yemen","680","Government of South Yemen",680,"","","Yemenite Socialist Party - Abdul Fattah Ismail faction","","government","",2,"internal",0,"civilian gov","",0,0,"Coup",NA,0,"explicit link","yes",NA,NA,NA,"stronger","yes","high","moderate","high","moderate","no",NA,NA,"civil war","no","no","no","","no",NA,"","no",NA,"","no","rebel victory",0,1,0,0,0,0,0,0,"civil war",10,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,1,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,4,5,3,NA,0,0,0,NA,NA,NA,-0.935075367598365,0.230322806513099,27.2000007629395,1,0.172264218330383,0.0950000286102295,1,1,NA,NA,2220,6636,2989.19,NA,-7,1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1169,296,"1-170",1990,"India","750","Government of India",750,"","","ULFA","","territory","Assam",1,"internal",0,"unorganized","",0,0,"Secessionist",NA,0,"explicit link","no",4000,500,4000,"much weaker","yes","low","moderate","low","low","yes","Parts of Assam","moderate","secessionist conflict","no","no","extensive","Burma; Bangladesh; Bhutan","alleged","military","Pakistan",NA,"military","Bhutan; Bangladesh; Burma","no","low activity",0,1,0,0,1,1,NA,0,"identity",7273,1,1,1,1,1,0,1,0,1,0,0,0.014,0.014,1,0,0,NA,NA,NA,0,0,0,0,0,0,0,1,1,1,0,0,4,4,4,NA,0,NA,NA,NA,1,2,-1.56578448353824,0.212478242532299,12.9000005722046,0,0.886478185653687,0.33840000629425,20,6,653.359031818195,2.92367191918519,873785.45,1072662.13,1227.6,2973190,8,0,0,6,1,2,1,1,1,1,1,1,123,30
1170,347,"1-171",1990,"Indonesia","850","Government of Indonesia",850,"","","GAM","","territory","Aceh",1,"internal",0,"splinter","Darul Islam",0,0,"Secessionist",NA,0,"no",NA,1100,200,2000,"weaker","yes","high","moderate","low","low","yes","Aceh","low","secessionist conflict","no","no","some","Sweden","alleged","military","Libya",NA,"military","USA ","no","government victory",0,0,0,0,1,1,NA,0,"identity",745,1,1,1,1,1,1,0,0,0,0,0,0.01,0.01,1,0,0,NA,NA,0,1,0,0,0,1,0,0,0,0,0,0,0,4,3,4,NA,1,NA,NA,NA,0,0,-1.62947779979894,0.223409537997755,10.5,1,0.764058351516724,0.221599996089935,17,16,5528.8259645938,43.9838722617216,185089.08,514099.69,2777.58,1811570,-7,0,0,1,1,0,1,1,1,1,0,1,78,72
1171,337,"1-174",1990,"Papua New Guinea","910","Government of Papua New Guinea",910,"","","BRA","","territory","Bougainville",1,"internal",0,"unorganized","",0,0,"Secessionist; Environmental Grievances",NA,0,"no",NA,2000,30,20000,"parity","yes","moderate","moderate","moderate","low","yes","Bougainville","moderate","secessionist conflict","tacit","no","some","Solomon Islands",NA,"non-military","Solomon Islands",NA,"military","Australia; Malaysia (non-military)","no","ceasefire",0,0,1,0,1,NA,NA,0,"identity",2722,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,1,NA,NA,NA,0,0,0,0,0,0,0,1,2,0,1,0,4,4,3,NA,0,NA,NA,NA,0,3,-0.814921524208308,0.217077952145165,35.6000022888184,0,0.445050299167633,0.73199999332428,1,1,NA,0.160202433177149,3875,8960.01,2312.26,452860,4,1,0,1,1,0,0,1,1,1,1,1,34,55
1172,357,"1-175",1989,"Rumania","360","Government of Rumania",360,"","","NSF","","government","",1,"internal",0,"alliance","",0,0,"Democracy",NA,0,"no",NA,NA,NA,NA,"much stronger","no",NA,"high","moderate","moderate","no",NA,NA,"civil war","no","no","no","","no",NA," ","no",NA,"","no","rebel victory",0,0,0,0,0,0,0,0,"civil war",2,1,1,0,1,1,0,0,1,0,0,0,0.895,0.895,1,0,0,NA,NA,0,0,1,1,0,0,1,0,0,1,1,2,1,4,4,3,NA,0,NA,NA,NA,1,5,-0.672542504901054,0.223081522323302,17,0,0.252163052558899,0.470399975776672,4,3,3088.62001434839,17.7168844617951,23179.89,141860.3,6119.97,229350,-2,0,0,0,NA,0,0,0,1,1,0,1,6,196
1174,373,"1-182",1990,"Russia (Soviet Union)","365","Government of Russia (Soviet Union)",365,"","","APF","","territory","Azerbaijan",1,"internal",0,"unorganized","",0,0,"Democracy",NA,0,"explicit link","yes",NA,NA,NA,"much weaker","yes","moderate","high","low","low","no",NA,NA,"secessionist conflict","tacit","no","no","","no",NA,"","no",NA,"","no","government victory",0,1,1,0,0,0,0,0,"identity",1,1,1,1,1,1,1,0,0,1,0,0,0.01,0.01,1,0,0,NA,NA,NA,0,0,0,0,0,0,NA,NA,2,2,1,1,3,3,4,NA,0,NA,NA,NA,0,6,-0.545177108417746,0.203923111909157,14.1999988555908,1,0.666593015193939,0.445599973201752,58,56,34076.9088498208,NA,148243.5,2906028.25,19603.07,16389950,NA,0,0,3,2,0,1,1,1,1,1,1,165,143
1175,239,"1-185",1991,"Georgia","372","Government of Georgia",372,"","","National Guard and Mkhedrioni","","government","",1,"internal",0,"militia","",0,0,"Coup",NA,0,"explicit link","yes",13500,13500,13500,"parity","no",NA,"moderate","moderate","moderate","no",NA,NA,"civil war","no","no","no","","no",NA,"","no",NA,"","no","rebel victory",0,1,0,0,0,0,0,0,"civil war",24,1,1,0,0,0,0,0,1,0,NA,NA,0.694,0.694,1,0,0,NA,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,-0.893186061127029,0.335937875232717,60.7999954223633,0,0.495510041713715,0.545400023460388,5,4,541.24437238487,NA,5418.52,42197.96,7787.73,69490,4,0,0,4,1,0,0,0,1,1,1,1,5,52
1176,289,"1-185",1992,"Georgia","372","Government of Georgia",372,"","","Zviadists","","government","",1,"internal",0,"civilian gov","",0,0,"Restore Government",NA,0,"no",NA,5750,1500,10000,"weaker","yes","high","low","moderate","low","yes","Parts of Western Georgia","moderate","civil war","no","no","no","","no",NA,"","no",NA,"","no","low activity",0,0,0,0,0,0,0,0,"civil war",578,1,1,0,1,0,0,0,1,0,0,0,0.694,0.694,1,0,0,1992,0,1,0,0,0,0,0,0,1,0,1,0,0,0,4,2,4,NA,0,NA,NA,NA,0,1,-0.979380206546792,0.246240228181866,60.7999954223633,0,0.495510041713715,0.545400023460388,5,4,259.953349433445,NA,5346.23,19414.59,3631.46,69490,4,1,0,3,2,0,0,0,1,1,1,1,5,71
1177,330,"1-188",1991,"Turkey","640","Government of Turkey",640,"","","Devrimci Sol","","government","",1,"internal",0,"political organization","Devrimci Yol",1,0,"Communist",NA,0,"explicit link",NA,100,10,100,"much weaker","yes","high","low","low","low","no",NA,NA,"terrorist","no","minor","some","Lebanon; Syria; Greece","alleged","military","Syria; Greece",NA,"non-military","USA; Syria","no","low activity",0,1,0,1,1,1,NA,0,"communist rebellion",452,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,1,NA,NA,NA,0,0,0,0,0,0,0,1,1,1,0,0,4,4,4,NA,0,NA,NA,NA,0,2,-1.27368762644423,0.207849250991588,71.3000030517578,0,0.25491327047348,0.211199998855591,3,2,374.122581218136,2.14569644218741,55068.88,471912.06,8569.49,769630,9,0,1,6,2,1,0,1,1,1,1,1,17,40
1178,457,"1-188",2005,"Turkey","640","Government of Turkey",640,"","","MKP","","government","",1,"internal",0,"political organization","",0,0,"Communist",NA,0,"explicit link","no",500,200,1000,"weaker","yes","moderate","low","low","moderate","no",NA,NA,"communist rebellion","no","no","no",NA,"no",NA,NA,"no",NA,NA,"no","low activity",0,1,0,0,0,0,0,0,"communist rebellion",364,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,1,1992,1,0,0,0,0,0,0,0,0,1,2,0,0,0,3,4,NA,6,0,NA,NA,NA,0,2,-0.611318758127402,0.220796306177043,NA,NA,NA,NA,3,2,708.668197801458,3.6075488458002,68143.19,757452.75,11115.61,769630,7,0,0,3,2,0,0,1,1,1,1,1,17,29
1179,281,"1-189",1991,"Serbia (Yugoslavia)","345","Government of Serbia (Yugoslavia)",345,"","","Republic of Slovenia","","territory","Slovenia",1,"internal",0,"civilian gov","",0,0,"Secessionist",NA,0,"explicit link","yes",50000,30000,70000,"weaker","yes","high","high","moderate","moderate","yes","Republic of Slovenia","high","secessionist conflict","tacit","no","no","",NA,"non-military","Germany","no",NA,"","no","monitored ceasefire",0,1,1,0,0,NA,0,0,"identity",18,1,1,1,1,1,0,1,0,1,0,0,0.08,0.08,1,0,0,NA,NA,NA,0,0,0,0,0,0,NA,NA,0,0,1,0,4,5,4,NA,0,NA,NA,NA,0,1,-1.33067257955747,0.22389006141077,13.4000005722046,0,0.423846006393433,0.641799986362457,9,3,NA,NA,7595.64,46667.08,6143.93,NA,-5,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,64
1180,272,"1-190",1991,"Serbia (Yugoslavia)","345","Government of Serbia (Yugoslavia)",345,"","","Republic of Croatia","","territory","Croatia",2,"internal",0,"civilian gov","",0,0,"Secessionist",NA,0,"explicit link","yes",45000,30000,60000,"weaker","yes","high","moderate","moderate","moderate","yes","Republic of Croatia","moderate","secessionist conflict","tacit","no","no","",NA,"non-military","Germany","no",NA,"","no","other",0,1,1,0,0,NA,0,0,"identity",172,1,1,1,1,1,0,1,0,1,0,0,0.2,0.2,1,0,0,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,1,0,4,5,4,NA,0,NA,NA,NA,0,1,-1.33067257955747,0.22389006141077,13.4000005722046,0,0.423846006393433,0.641799986362457,9,3,NA,NA,7595.64,46667.08,6143.93,NA,-5,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,2933
